"","case_id","year2020","continuous_treat","binary_treat","withdraw_school","agri_hours_worked","cereal_consump","roots_consump","nuts_consump","vegetables_consump","meatfish_consump","fruit_consump","milk_consump","fats_consump","sugar_consump","spices_consump","days_ate","religion","own_nonagri_business","perception_food","perception_housing","perception_clothing","perception_healthcare","floods","urban","district","sdate","smonth","syear","poor","upoor","real_annual_consump","real_annual_consump_pc","health_consump","drugs_consump","outpatient_consump","hospitalization_consump","lat","lon","dist_road","dist_popcenter","wetness_index","annual_mean_temp","annual_precipitation","popdensity","ill_2wks","cant_feed_fam"
"2382","309026710290",1,1,1,0,0,7,2,3,4,1,0,0,4,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",17,"5",2019,1,0,581828.25,116365.6484375,0,0,0,0,-15.6879301071167,35.7680511474609,43.0999984741211,18.2000007629395,14,225,1608,240,1,1
"2383","309026710304",1,1,1,0,0,7,6,3,5,1,0,1,3,4,7,5.25,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",17,"5",2019,0,0,794796.6875,198699.171875,0,0,0,0,-15.6879301071167,35.7680511474609,43.0999984741211,18.2000007629395,14,225,1608,240,1,1
"2384","309026710367",1,1,1,0,0,7,0,1,4,1,0,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",19,"5",2019,1,1,532135.9375,88689.3203125,38309.41796875,1368.19348144531,36941.22265625,0,-15.6879301071167,35.7680511474609,43.0999984741211,18.2000007629395,14,225,1608,240,1,0
"2385","309026720012",1,0,0,0,0,7,0,0,7,6,7,0,7,1,7,6,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",18,"11",2019,0,0,997910.75,199582.15625,5129.55615234375,5129.55615234375,0,0,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,1,1
"2386","309026720022",1,0,0,0,0,7,0,3,7,2,0,0,6,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Phalombe",19,"11",2019,1,0,458814.5,114703.625,0,0,0,0,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,0,1
"2387","309026720031",1,0,0,0,21,7,1,2,5,3,6,0,3,0,7,7,"none",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",18,"11",2019,0,0,863365.25,172673.046875,1282.38903808594,1282.38903808594,0,0,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,1,1
"2388","309026720049",1,0,0,0,41,7,1,2,7,1,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",19,"11",2019,1,0,587117.625,146779.40625,0,0,0,0,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,1,1
"2389","309026720051",1,0,0,0,72,6,0,2,5,1,0,0,1,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",18,"11",2019,1,1,314630.125,78657.53125,0,0,0,0,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,1,1
"2390","309026720076",1,0,0,0,5,7,0,3,5,2,0,0,4,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",19,"11",2019,1,0,727008.25,103858.3203125,0,0,0,0,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,0,1
"2391","309026720077",1,0,0,0,12,7,3,2,5,2,1,0,3,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",19,"11",2019,1,0,948305.9375,135472.28125,2564.77807617188,2564.77807617188,0,0,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,1,1
"2392","309026720086",1,0,0,0,30,6,0,1,7,2,1,0,2,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",18,"11",2019,1,1,462715.21875,77119.203125,1282.38903808594,1282.38903808594,0,0,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,1,1
"2393","309026720094",1,0,0,0,11,7,5,3,5,2,7,0,5,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,"rural","Phalombe",19,"11",2019,0,0,1212808.875,303202.21875,6106.14501953125,1667.10583496094,0,4439.0390625,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,1,1
"2394","309026720096",1,0,0,0,30,7,0,5,7,7,7,0,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",18,"11",2019,1,0,1205024,150628,105155.90625,105155.90625,0,0,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,1,1
"2395","309026720103",1,0,0,0,24,7,0,1,7,0,0,0,1,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",19,"11",2019,1,0,273817.46875,136908.734375,6411.9453125,6411.9453125,0,0,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,1,1
"2396","309026720158",1,0,0,0,4,7,0,2,7,3,0,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",18,"11",2019,1,0,713148.625,142629.71875,0,0,0,0,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,0,1
"2397","309026720187",1,0,0,0,0,7,1,2,7,2,0,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",18,"11",2019,0,0,501585.78125,250792.890625,0,0,0,0,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,0,0
"2398","309026720192",1,0,0,1,94,5,0,0,6,1,3,0,0,0,6,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",19,"11",2019,1,1,288883.3125,48147.21875,2564.77807617188,2564.77807617188,0,0,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,1,1
"2399","309026720193",1,0,0,0,12,7,1,0,5,1,2,0,2,4,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",19,"11",2019,0,0,414296.1875,207148.09375,1923.58361816406,1923.58361816406,0,0,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,0,1
"2400","309026720194",1,0,0,1,60,7,2,2,6,2,0,0,2,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",18,"11",2019,1,1,410236.96875,82047.390625,1410.6279296875,1410.6279296875,0,0,-15.7625102996826,35.7987785339355,35.4000015258789,17,14,224,1676,310,1,1
"2401","309026730026",1,4,1,0,23,7,1,1,6,1,1,1,7,3,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",2,"10",2019,1,0,827833.75,165566.75,1984.37890625,1984.37890625,0,0,-15.8400201797485,35.7650718688965,26.2999992370605,13.5,13,219,1745,250,1,1
"2402","309026730029",1,4,1,0,12,5,2,0,6,1,0,0,2,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",2,"10",2019,1,1,281820.625,93940.2109375,661.459594726562,661.459594726562,0,0,-15.8400201797485,35.7650718688965,26.2999992370605,13.5,13,219,1745,250,1,1
"2403","309026730039",1,4,1,0,42,7,0,1,7,1,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",2,"10",2019,1,1,363071.5,90767.875,0,0,0,0,-15.8400201797485,35.7650718688965,26.2999992370605,13.5,13,219,1745,250,0,1
"2404","309026730045",1,4,1,0,0,7,0,0,7,1,0,0,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",2,"10",2019,1,1,603447.875,75430.984375,21879.048828125,19843.7890625,2035.26037597656,0,-15.8400201797485,35.7650718688965,26.2999992370605,13.5,13,219,1745,250,1,1
"2405","309026730059",1,4,1,0,5,7,2,2,7,3,0,0,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",3,"10",2019,0,0,839926.75,209981.6875,18317.34375,0,0,18317.34375,-15.8400201797485,35.7650718688965,26.2999992370605,13.5,13,219,1745,250,0,1
"2406","309026730078",1,4,1,0,0,7,0,2,7,3,0,0,5,5,7,5.5,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",2,"10",2019,0,0,518179.1875,259089.59375,3968.7578125,3968.7578125,0,0,-15.8400201797485,35.7650718688965,26.2999992370605,13.5,13,219,1745,250,1,1
"2407","309026730098",1,4,1,0,0,7,1,3,7,1,1,0,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",2,"10",2019,1,0,479787.84375,119946.9609375,2035.26037597656,0,0,2035.26037597656,-15.8400201797485,35.7650718688965,26.2999992370605,13.5,13,219,1745,250,1,1
"2408","309026730113",1,4,1,1,26,7,0,3,4,1,0,0,2,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",3,"10",2019,1,0,624181.125,124836.2265625,661.459594726562,661.459594726562,0,0,-15.8400201797485,35.7650718688965,26.2999992370605,13.5,13,219,1745,250,1,1
"2409","309026730120",1,4,1,0,0,7,4,5,7,5,5,4,4,4,7,7,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",2,"10",2019,0,0,1869735.875,623245.3125,0,0,0,0,-15.8400201797485,35.7650718688965,26.2999992370605,13.5,13,219,1745,250,0,0
"2410","309026730170",1,4,1,0,12,7,0,1,5,1,2,0,5,1,7,7,"christianity",1,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",4,"10",2019,0,0,608822.9375,202940.984375,1322.91918945312,1322.91918945312,0,0,-15.8400201797485,35.7650718688965,26.2999992370605,13.5,13,219,1745,250,1,1
"2411","309026730210",NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"2412","309026730222",1,4,1,0,6,7,2,7,7,5,1,4,4,1,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",4,"10",2019,0,0,1933168.625,1933168.625,0,0,0,0,-15.8400201797485,35.7650718688965,26.2999992370605,13.5,13,219,1745,250,0,1
"2413","309026730239",1,4,1,1,6,7,1,3,2,1,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was more than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",4,"10",2019,1,1,428481.84375,85696.3671875,11906.2734375,11906.2734375,0,0,-15.8400201797485,35.7650718688965,26.2999992370605,13.5,13,219,1745,250,0,1
"2414","309026730266",1,4,1,0,40,7,2,4,7,2,0,0,5,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",3,"10",2019,1,0,522992.40625,104598.484375,1322.91918945312,1322.91918945312,0,0,-15.8400201797485,35.7650718688965,26.2999992370605,13.5,13,219,1745,250,0,1
"2415","309026730275",1,4,1,0,45,7,0,2,7,2,0,0,0,0,7,7,"none",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",3,"10",2019,1,0,232355.78125,116177.890625,793.751525878906,793.751525878906,0,0,-15.8400201797485,35.7650718688965,26.2999992370605,13.5,13,219,1745,250,0,1
"2416","309026730280",1,4,1,0,3,7,0,0,7,1,0,0,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",4,"10",2019,0,0,373984.125,186992.0625,0,0,0,0,-15.8400201797485,35.7650718688965,26.2999992370605,13.5,13,219,1745,250,1,1
"2417","309036740014",1,3,1,0,0,7,7,3,6,1,0,0,5,3,7,7,"christianity",1,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",20,"7",2019,0,0,1218115,174016.421875,8106.83984375,8106.83984375,0,0,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,1,1
"2418","309036740029",1,3,1,1,1,7,0,0,7,3,2,0,4,4,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,"rural","Phalombe",20,"7",2019,1,0,440631.875,146877.296875,63503.578125,5404.56005859375,58099.01953125,0,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,1,1
"2419","309036740071",1,3,1,1,78,5,0,1,4,3,0,0,5,5,5,5,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Phalombe",21,"7",2019,1,0,743289.625,123881.6015625,3783.19189453125,3783.19189453125,0,0,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,1,1
"2420","309036740075",1,3,1,0,0,7,3,5,4,2,5,0,2,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Phalombe",20,"7",2019,0,0,489026.71875,244513.359375,2702.28002929688,2702.28002929688,0,0,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,0,1
"2421","309036740096",1,3,1,0,5,7,1,1,6,3,1,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",21,"7",2019,1,1,451339.84375,64477.12109375,13823.201171875,1351.14001464844,0,12472.0615234375,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,0,1
"2422","309036740097",1,3,1,0,0,7,2,3,3,3,0,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",21,"7",2019,1,0,458010.53125,114502.6328125,6132.0966796875,4053.419921875,0,2078.67700195312,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,1,1
"2423","309036740101",1,3,1,0,0,7,3,1,4,2,0,0,5,0,7,7,"none",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",21,"7",2019,1,0,904249.5625,129178.5078125,1351.14001464844,1351.14001464844,0,0,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,1,1
"2424","309036740121",1,3,1,0,6,7,0,1,6,3,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",21,"7",2019,1,1,177822.53125,59274.17578125,2702.28002929688,2702.28002929688,0,0,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,1,1
"2425","309036740145",1,3,1,1,0,5,3,0,3,1,0,0,1,0,6,7,"traditional",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",20,"7",2019,1,1,257235.6875,85745.2265625,675.570007324219,675.570007324219,0,0,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,0,1
"2426","309036740146",1,3,1,0,0,7,2,2,2,1,0,0,3,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",20,"7",2019,0,0,633287.0625,211095.6875,3377.84985351562,3377.84985351562,0,0,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,1,1
"2427","309036740152",1,3,1,0,0,7,0,3,7,1,0,0,1,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",20,"7",2019,1,1,254719.203125,84906.3984375,2702.28002929688,2702.28002929688,0,0,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,0,1
"2428","309036740155",1,3,1,0,50,7,7,5,6,5,3,0,7,7,7,4.2,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",21,"7",2019,0,0,1406338.875,281267.78125,83095.109375,29049.509765625,54045.59765625,0,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,1,0
"2429","309036740163",1,3,1,0,0,7,3,3,4,4,0,0,5,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",20,"7",2019,1,0,710720.3125,142144.0625,42093.20703125,6755.69970703125,27022.798828125,8314.7080078125,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,1,1
"2430","309036740187",1,3,1,0,0,7,0,2,7,2,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",20,"7",2019,1,0,740280.5,123380.0859375,0,0,0,0,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,1,1
"2431","309036740194",1,3,1,0,0,7,0,0,7,1,0,0,0,0,7,6,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",21,"7",2019,1,1,390829.21875,55832.74609375,0,0,0,0,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,0,1
"2432","309036740203",1,3,1,0,0,7,3,1,3,1,0,0,1,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",21,"7",2019,1,0,691890.5625,115315.09375,14238.9375,5404.56005859375,0,8834.376953125,-15.5314197540283,35.7968406677246,48.4000015258789,34,12,227,1483,220,1,1
"2433","309036750008",1,2,1,0,0,7,0,3,7,3,4,0,4,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",19,"12",2019,0,0,371336.6875,185668.34375,0,0,0,0,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,NA,1
"2434","309036750022",1,2,1,0,87,3,0,0,2,1,1,0,0,0,4,3,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Phalombe",19,"12",2019,1,1,335189.53125,30471.775390625,4305.63525390625,4305.63525390625,0,0,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,1,1
"2435","309036750036",1,2,1,0,6,7,0,6,5,3,3,0,3,3,7,7,"christianity",0,"It was less than adequate for household needs","It was more than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Phalombe",20,"12",2019,0,0,266904.6875,266904.6875,0,0,0,0,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,1,0
"2436","309036750051",1,2,1,0,0,7,1,3,7,3,2,0,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Phalombe",19,"12",2019,1,0,585843.4375,117168.6875,0,0,0,0,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,1,1
"2437","309036750065",1,2,1,0,18,5,0,0,4,1,3,0,0,0,6,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",20,"12",2019,1,1,307044.09375,76761.0234375,0,0,0,0,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,0,1
"2438","309036750080",1,2,1,1,18,7,1,1,5,6,7,0,3,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",19,"12",2019,0,0,722793.25,240931.078125,1476.2177734375,1476.2177734375,0,0,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,1,1
"2439","309036750108",1,2,1,0,14,7,3,3,5,3,7,1,3,3,7,7,"christianity",1,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Phalombe",20,"12",2019,0,0,1043605.4375,347868.46875,12301.814453125,12301.814453125,0,0,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,1,1
"2440","309036750122",1,2,1,0,0,7,0,3,4,1,2,0,2,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",19,"12",2019,1,0,535765.5,133941.375,0,0,0,0,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,0,1
"2441","309036750136",1,2,1,1,28,7,2,0,6,2,3,0,1,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",19,"12",2019,1,1,428436.40625,85687.28125,12301.814453125,12301.814453125,0,0,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,1,1
"2442","309036750150",1,2,1,0,137,7,0,2,6,3,3,1,2,3,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",20,"12",2019,1,0,851545.0625,141924.171875,165033.5625,9841.451171875,123018.140625,32173.9765625,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,1,1
"2443","309036750164",1,2,1,0,32,7,0,0,4,1,1,0,2,1,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",20,"12",2019,1,0,307564.40625,153782.203125,4920.7255859375,4920.7255859375,0,0,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,1,1
"2444","309036750178",1,2,1,1,17,7,1,3,4,1,2,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",21,"12",2019,1,0,732128.5625,146425.71875,20913.083984375,20913.083984375,0,0,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,1,1
"2445","309036750206",1,2,1,0,79,7,1,2,4,4,5,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",20,"12",2019,1,0,548184.375,109636.875,0,0,0,0,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,0,1
"2446","309036750234",1,2,1,0,18,7,0,4,5,1,4,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,"rural","Phalombe",19,"12",2019,0,0,449029.40625,224514.703125,1230.18139648438,1230.18139648438,0,0,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,0,0
"2447","309036750249",1,2,1,0,12,7,3,3,7,3,2,2,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",20,"12",2019,1,0,1063928,151989.71875,0,0,0,0,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,1,1
"2448","309036750263",1,2,1,0,0,7,1,0,6,3,3,0,2,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",19,"12",2019,1,0,429151.8125,143050.609375,2337.3447265625,2337.3447265625,0,0,-15.5903100967407,35.7436294555664,46.7000007629395,25.6000003814697,17,226,1513,260,1,1
"2449","309046760037",1,5,1,0,6,7,3,1,5,1,0,0,5,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",9,"9",2019,0,0,744020.75,248006.921875,16409.638671875,1308.744140625,0,15100.89453125,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,1,1
"2450","309046760120",1,5,1,0,35,7,2,3,7,2,0,0,4,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",10,"9",2019,1,0,761955.625,126992.6015625,57192.12109375,53920.26171875,3271.86059570312,0,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,1,1
"2451","309046760141",1,5,1,0,15,7,0,1,5,1,1,0,7,0,7,7,"christianity",1,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",10,"9",2019,0,0,1157821.125,289455.28125,1308.744140625,1308.744140625,0,0,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,1,1
"2452","309046760164",1,5,1,0,0,7,2,0,7,1,0,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",9,"9",2019,0,0,347974.625,173987.3125,0,0,0,0,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,1,1
"2453","309046760172",1,5,1,0,5,7,0,0,7,0,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",9,"9",2019,1,0,503072.1875,125768.046875,0,0,0,0,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,1,1
